Date,cad_ig_er_ytd_index,us_hy_er_ytd_index,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime
2003-07-10,101.28856316931005,100.46121109379078,86.685599,572.174646,119.880698,7071.54,19.19,381.612,0.12963,-0.15857,1.3,-0.0095,-0.06,0.97
2003-07-11,101.32338892316857,100.35124236816108,91.715335,576.468501,121.101978,7077.56,18.47,379.844,0.12737,-0.15777,1.3,-0.0095,0.04,0.97
2003-07-14,101.37383571958432,100.88873612673123,89.160277,564.982975,119.801063,7115.98,19.59,388.906,0.12673,-0.15699,1.3,-0.0095,0.04,0.97
2003-07-15,101.53985986865706,101.73930510534252,86.12677,533.747236,118.241503,7116.08,19.55,406.73,0.13775,-0.1562,1.3,0.0527,0.04,0.97
2003-07-16,101.48324758809306,101.8489798896827,78.859204,532.253085,116.999108,7082.01,19.76,400.922,0.12511,-0.18296,1.3,0.0997,0.04,0.97
2003-07-17,101.5840957797158,101.87905207789561,76.599839,529.489958,116.447058,7069.35,20.22,400.398,0.14804,-0.18204,1.3,0.1246,0.04,0.97
2003-07-18,101.63543243982305,101.91945903374906,82.115901,523.250337,115.779641,7114.65,19.11,403.78,0.14543,-0.18113,1.3,0.1246,0.06,0.97
2003-07-21,101.76134512542305,102.7021379794757,90.88112,504.600431,114.069392,7135.96,19.78,419.033,0.14471,-0.18023,1.3,0.1246,0.06,0.97
2003-07-22,101.6875641255413,102.5463300201783,74.478612,509.318039,113.939846,7185.18,19.17,414.094,0.14398,-0.17933,1.3,0.1246,0.06,0.97
2003-07-23,101.69294265540454,102.3838143033117,77.458616,512.915213,113.245349,7231.34,18.64,414.747,0.14326,-0.17843,1.3,0.1246,0.06,0.97
2003-07-24,101.81238516429978,102.44975426551729,82.838635,510.275136,113.735227,7251.44,18.6,417.8,0.14706,-0.17754,1.3,0.1387,0.06,0.97
2003-07-25,101.82393220505854,102.41095835071394,81.627648,510.701471,113.329881,7262.62,17.75,420.259,0.17065,-0.17665,1.3,0.1549,0.07,0.97
2003-07-28,101.8488837004718,102.83193603652346,82.989066,501.094866,112.644739,7284.54,18.36,423.591,0.1698,-0.17577,1.3,0.1549,0.07,0.97
2003-07-29,101.84866173900677,102.7802309833165,84.324207,502.404533,114.01893,7227.35,18.67,435.518,0.14322,-0.17489,1.3,0.1549,0.07,0.97
2003-07-30,101.82010639653454,102.1373562376506,79.393305,516.04799,114.796499,7204.99,18.85,428.939,0.14251,-0.17401,1.3,0.1549,0.07,0.97
2003-07-31,101.83330301454454,101.75924542344221,89.365314,523.911976,118.719534,7257.92,19.49,440.911,0.16732,-0.17314,2.2,0.1623,0.07,0.99
2003-08-01,101.70206527161605,101.30591078452906,79.281847,538.601491,117.467475,7218.58,20.75,438.373,0.1829,-0.20342,2.2,0.2333,0.04,0.99
2003-08-04,101.75551762805107,100.89793935046956,80.522003,548.724433,118.90748,7218.58,21.27,435.86,0.18734,-0.2024,2.2,0.2445,0.04,0.99
2003-08-05,101.75172713157829,101.21253370071513,90.879769,539.53747,119.709702,7189.54,22.68,442.131,0.1864,-0.20139,2.2,0.2445,0.04,0.99
2003-08-06,101.63257720825057,100.27547574921665,77.235788,562.813611,121.309296,7139.06,21.5,430.141,0.18547,-0.20038,2.2,0.2445,0.04,0.99
2003-08-07,101.6692159837118,99.9212522169723,78.038774,571.384207,121.12065,7180.27,20.26,428.097,0.19219,-0.2263,2.2,0.1096,0.04,0.99
2003-08-08,101.70066489655505,99.97419459826241,78.770347,571.369499,121.347582,7251.96,19.59,427.738,0.19123,-0.22517,2.2,0.1096,0.06,0.99
2003-08-11,101.81273122240204,100.25092081299609,88.411413,568.511811,119.954024,7317.81,19.75,432.817,0.19027,-0.22404,2.2,0.1096,0.06,0.99
2003-08-12,101.76124826951103,100.0715541963622,80.134711,575.660238,120.941676,7354.02,17.94,440.831,0.18932,-0.22292,2.2,0.1096,0.06,0.99
2003-08-13,101.84453325575777,100.58057726985162,89.254963,556.553395,120.937594,7372.28,18.77,450.476,0.21441,-0.20395,2.2,0.1366,0.06,0.99
2003-08-14,101.77280035484853,100.22011420510107,77.514682,563.644506,120.613013,7393.76,18.47,442.292,0.22597,-0.20293,2.2,0.1365,0.06,0.99
2003-08-15,101.75281776950402,99.8887660684346,80.741164,571.665667,124.536818,7390.55,18.27,445.519,0.22509,-0.17438,2.2,0.1712,0.07,0.99
2003-08-18,101.72369844312755,99.94577767235555,74.999854,570.863821,124.213224,7411.33,18.18,439.06,0.25988,-0.17351,2.2,0.1712,0.07,0.99
2003-08-19,101.63256005668278,100.1252093202482,69.982483,566.663236,123.557367,7474.91,17.86,428.949,0.25556,-0.17264,2.2,0.1899,0.07,0.99
2003-08-20,101.73972607873203,100.89537451762445,86.163292,548.651606,122.052186,7491.07,17.82,433.343,0.25428,-0.17178,2.2,0.1899,0.07,0.99
2003-08-21,101.80467503013826,101.76581704890972,87.803091,527.730183,118.057029,7516.45,17.84,432.055,0.27311,-0.17092,2.2,0.1964,0.07,0.99
2003-08-22,101.74426115502828,101.7387033494282,79.077647,529.469183,118.647366,7467.18,18.55,428.854,0.27175,-0.17006,2.2,0.1964,0.19,0.99
2003-08-25,101.81707561362154,102.11862029846294,82.596615,521.808634,118.584588,7441.15,19.53,430.985,0.27039,-0.16921,2.2,0.1964,0.19,0.99
2003-08-26,101.77541243772528,102.04685526964026,78.58902,523.994115,118.699749,7442.82,19.49,427.842,0.28901,-0.16837,2.2,0.1767,0.19,0.99
2003-08-27,101.82816258879828,102.48895337412485,86.812609,513.224696,117.840679,7500.61,19.13,432.779,0.28757,-0.16753,2.2,0.1767,0.19,0.99
2003-08-28,101.73892701745804,102.32295978554029,75.045579,519.178535,117.849763,7516.95,18.48,423.586,0.29665,-0.16669,2.2,0.1755,0.19,0.99
2003-08-29,101.7909497402753,102.6424453535273,76.57847,512.576142,117.906507,7510.32,18.63,424.498,0.2923,-0.1689,2.2,0.177,0.23,0.99
2003-09-02,101.86587485061753,103.7085227211354,83.030863,486.375574,114.696768,7566.86,19.02,437.003,0.29509,-0.17925,2.7,0.177,0.23,0.98
2003-09-03,101.85781159594353,103.8366603133764,83.756918,484.448068,114.72075,7580.36,19.44,440.25,0.33379,-0.17836,2.7,0.2074,0.23,0.98
2003-09-04,101.76603153908177,103.54937822472239,72.509242,493.253949,115.981391,7594.85,18.71,434.604,0.36389,-0.17897,2.7,0.227,0.23,0.98
2003-09-05,101.81646320176125,102.94247963848042,77.917833,510.713457,117.682693,7612.5,18.17,430.344,0.35406,-0.17808,2.7,0.2221,0.18,0.98
2003-09-08,101.83639836806553,103.25155933798398,69.17063,504.259065,118.825883,7636.01,18.26,431.357,0.35433,-0.17719,2.7,0.2082,0.18,0.98
2003-09-09,101.83019151837152,103.40416775935086,76.20719,502.334858,118.813884,7596.51,18.85,428.111,0.34876,-0.1763,2.7,0.2057,0.18,0.98
2003-09-10,101.7823003055505,103.15725794321231,76.191917,509.464258,118.892939,7571.06,20.01,421.587,0.34702,-0.17542,2.7,0.2057,0.18,0.98
2003-09-11,101.83730235657751,103.42442369582632,85.243961,503.123077,118.313258,7598.48,19.25,425.519,0.3415,-0.18644,2.7,0.1939,0.18,0.98
2003-09-12,101.80977610817025,103.17056854125329,75.947,509.325065,117.327081,7580.07,18.68,421.009,0.3159,-0.18551,2.7,0.1561,0.16,0.98
2003-09-15,101.86471358858928,103.07873053056306,78.095869,512.467195,116.249357,7575.29,19.28,423.962,0.31205,-0.18458,2.7,0.1587,0.16,0.98
2003-09-16,101.86184221436478,103.4105945818823,79.66532,505.692417,116.281813,7625.37,18.03,425.083,0.30151,-0.23431,2.7,0.2071,0.16,0.98
2003-09-17,101.84844683995205,103.41355827311438,74.062357,506.575051,114.78963,7613.58,18.15,415.534,0.32193,-0.23314,2.7,0.2219,0.16,0.98
2003-09-18,101.87444155425078,103.69055068246725,78.403023,499.306315,113.798641,7600.59,17.57,412.391,0.31832,-0.23198,2.7,0.2299,0.16,0.98
2003-09-19,101.8578812111303,103.8147352412597,76.932459,493.049438,112.450102,7602.21,17.54,412.414,0.31673,-0.23082,2.7,0.2299,0.23,0.98
2003-09-22,101.85591886999654,103.97599282004035,69.734565,489.860953,113.65277,7566.51,19.65,418.868,0.31515,-0.22966,2.7,0.2299,0.23,0.98
2003-09-23,101.87740473980855,103.79987082967632,74.877829,495.737031,113.832818,7644.04,19.47,417.07,0.31357,-0.22851,2.7,0.2299,0.23,0.98
2003-09-24,101.86880272412404,103.63340468061153,74.590119,499.41261,114.28519,7602.34,21.22,412.328,0.312,-0.22737,2.7,0.2299,0.23,0.98
2003-09-25,101.67812370086855,103.56733118755461,76.108241,500.780919,114.230279,7513.37,22.26,405.189,0.30223,-0.22623,2.7,0.1897,0.23,0.98
2003-09-26,101.84425378609505,103.27383818014826,73.4267,508.24292,114.878631,7433.08,22.23,399.558,0.31,-0.2251,2.7,0.1897,0.06,0.98
2003-09-29,101.94215291698052,103.53829603114792,81.144938,502.335895,114.425367,7445.62,21.67,406.602,0.30845,-0.22702,2.7,0.1859,0.06,0.98
2003-09-30,101.83028837428354,102.96324195169066,68.564182,516.950598,113.26931,7421.13,22.72,395.343,0.27553,-0.22589,4.3,0.1859,0.06,0.99
2003-10-01,101.94542785750504,103.32491459785398,76.800468,508.317296,110.931207,7509.67,21.07,394.959,0.25367,-0.21633,4.3,0.1352,0.06,0.99
2003-10-02,102.04427738702704,103.67859880419243,79.213844,499.863646,110.759509,7541.42,20.8,400.051,0.24375,-0.21525,4.3,0.1215,0.06,0.99
2003-10-03,102.12515812704154,104.34915345483266,88.106387,482.662199,110.746573,7519.59,19.5,414.098,0.25419,-0.21417,4.3,0.2178,0.1,0.99
2003-10-06,101.95776286146456,104.22215521024498,71.232741,487.879123,111.542363,7562.87,19.51,414.76,0.25292,-0.2131,4.3,0.2178,0.1,0.99
2003-10-07,102.06032419203082,104.70376630754608,78.709809,476.61405,111.151375,7561.21,19.41,424.377,0.25511,-0.21204,4.3,0.2255,0.1,0.99
2003-10-08,102.02230925548656,104.81489258958152,73.506312,475.738529,111.027933,7569.3,19.18,426.591,0.24247,-0.21098,4.3,0.2485,0.1,0.99
2003-10-09,102.09506620588205,105.13275064193289,80.271105,468.561117,110.231017,7604.49,18.82,431.635,0.24458,-0.22183,4.3,0.2724,0.1,0.99
2003-10-10,102.00059436179929,105.09809158226948,73.787364,470.381545,110.093392,7633.61,18.45,427.675,0.25569,-0.22072,4.3,0.2724,0.03,0.99
2003-10-14,102.0909447850433,105.61531986644623,80.60818,458.861425,108.634679,7749.42,17.37,435.096,0.25314,-0.21852,4.3,0.2724,0.03,0.99
2003-10-15,102.10267343063701,105.90004232475583,79.355745,453.095078,105.889566,7783.21,17.69,438.976,0.27376,-0.21742,4.3,0.2591,0.03,0.99
2003-10-16,102.04265101483803,106.69392138740612,78.910577,433.023999,103.476405,7792.8,17.19,438.403,0.2832,-0.19322,4.3,0.3231,0.03,0.99
2003-10-17,101.89406496558829,106.45936230792937,67.776817,439.441214,103.415072,7717.47,17.62,432.885,0.30004,-0.19226,4.3,0.3443,0.25,0.99
2003-10-20,101.92576308062178,106.53665325957891,72.310511,438.577966,103.123785,7719.85,17.04,430.652,0.29178,-0.1913,4.3,0.3443,0.25,0.99
2003-10-21,101.95813212462903,106.56727864703291,74.019469,437.546567,104.6279,7768.0,16.55,426.727,0.29032,-0.19034,4.3,0.3443,0.25,0.99
2003-10-22,101.86878658147202,106.08689013739632,70.717118,450.967763,107.091981,7711.24,17.67,419.906,0.28887,-0.18939,4.3,0.3443,0.25,0.99
2003-10-23,101.98075201574403,106.02723392895288,81.060271,451.889343,107.647177,7650.2,17.68,425.587,0.29401,-0.18844,4.3,0.3919,0.25,0.99
2003-10-24,101.79793849967554,105.69853733347654,70.88321,460.92255,107.384085,7614.4,17.71,417.888,0.29254,-0.1875,4.3,0.3919,0.11,0.99
2003-10-27,101.89875642382577,106.00917344777281,81.119091,453.354516,107.347994,7664.19,18.05,418.126,0.29617,-0.18656,4.3,0.3722,0.11,0.99
2003-10-28,101.81713715748228,105.8049284727915,76.211557,460.516019,107.568419,7719.17,16.82,413.445,0.30022,-0.18563,4.3,0.3751,0.11,0.99
2003-10-29,101.84946281811231,106.21180824878746,81.823429,449.725927,107.254,7730.48,16.43,422.72,0.29872,-0.1847,4.3,0.3751,0.11,0.99
2003-10-30,101.86783113825679,106.5654837842914,81.339566,440.981465,105.675752,7739.41,16.33,424.846,0.32089,-0.16534,4.3,0.3805,0.11,0.99
2003-10-31,101.80515224728804,106.29629252473822,72.049094,448.631786,103.278604,7772.7,16.1,418.177,0.317,-0.18763,5.4,0.3976,0.15,1.0
2003-11-03,101.91447533121078,106.883251659964,88.526597,433.014432,103.143566,7843.47,16.55,422.491,0.31946,-0.17767,5.4,0.3231,0.15,1.0
2003-11-04,101.81903391909228,106.76578006124143,79.089091,436.362787,104.128513,7863.69,16.55,419.693,0.31786,-0.17678,5.4,0.3231,0.15,1.0
2003-11-05,101.86965525793279,106.96215278558019,88.040095,430.302454,105.06039,7867.68,16.86,425.981,0.3136,-0.1759,5.4,0.3156,0.15,1.0
2003-11-06,101.89003333825129,107.2305515308601,90.037336,423.981123,104.53143,7870.87,16.74,432.896,0.31137,-0.16523,5.4,0.3431,0.15,1.0
2003-11-07,101.82992415569778,107.39629626649449,90.234946,421.139739,104.283308,7860.44,16.93,432.95,0.35032,-0.1644,5.4,0.4661,0.18,1.0
2003-11-10,101.79029394503777,107.51813189622088,83.82918,419.663963,103.788354,7815.46,17.62,432.586,0.34857,-0.16358,5.4,0.4661,0.18,1.0
2003-11-12,101.94445929838503,107.30763611664852,78.640278,425.583659,101.563618,7797.33,16.75,426.509,0.34509,-0.16195,5.4,0.4661,0.18,1.0
2003-11-13,101.93793464022977,106.85204359243157,71.449429,437.731372,102.276304,7767.62,16.47,416.345,0.33509,-0.18494,5.4,0.4613,0.18,1.0
2003-11-14,101.88106407723379,106.66590158571935,76.989414,446.068678,100.959879,7752.39,16.94,410.392,0.33342,-0.18402,5.4,0.4446,0.1,1.0
2003-11-17,101.92142978747552,106.64758097950431,80.636047,444.578671,101.218606,7766.05,18.6,409.982,0.37614,-0.1831,5.4,0.4118,0.1,1.0
2003-11-18,101.90400177681002,106.67925813918318,80.250545,442.148787,100.708833,7737.39,19.11,405.524,0.36977,-0.17776,5.4,0.3537,0.1,1.0
2003-11-19,101.95160948430528,107.01307833076557,82.801336,434.467445,100.8605,7801.09,18.8,413.633,0.40873,-0.17687,5.4,0.4087,0.1,1.0
2003-11-20,101.93579674775552,106.8171547556539,74.367794,441.31594,102.127192,7809.78,19.48,406.952,0.42674,-0.17598,5.4,0.4209,0.1,1.0
2003-11-21,101.95843782610127,106.88571591112887,73.317473,439.114196,101.437013,7783.59,18.98,408.332,0.4246,-0.1751,5.4,0.4209,0.11,1.0
2003-11-24,102.0464919570983,107.28346269714596,84.962356,430.09881,100.931427,7850.15,17.44,412.792,0.42248,-0.17423,5.4,0.4209,0.11,1.0
2003-11-25,102.01856113347529,107.26727078080067,78.031108,433.306134,100.832515,7822.34,16.71,410.529,0.46318,-0.17336,5.4,0.4209,0.11,1.0
2003-11-26,102.13752138064206,107.56735795784427,80.155512,425.771772,99.552551,7860.39,16.23,416.885,0.51332,-0.17249,5.4,0.4669,0.11,1.0
2003-11-28,102.1920542858453,107.8957129224413,79.693865,416.878787,97.762203,7859.39,16.32,422.961,0.5082,-0.17077,5.4,0.4669,0.06,1.0
2003-12-01,102.19251536034304,108.29307732465693,77.708959,408.256215,96.417391,7924.57,16.77,423.51,0.54558,-0.14584,6.1,0.4669,0.06,1.0
2003-12-02,102.18706317963004,108.43754556659523,72.00824,406.167585,96.007426,7927.6,16.27,424.467,0.55356,-0.14511,6.1,0.4867,0.06,1.0
2003-12-03,102.29255843719731,108.82930947680734,74.852232,395.833459,95.27059,7959.88,16.63,428.964,0.55758,-0.15041,6.1,0.4867,0.06,1.0
2003-12-04,102.30155090327703,108.9317475826738,75.0055,396.013921,95.470433,7993.34,16.3,426.817,0.55321,-0.14966,6.1,0.4797,0.06,1.0
2003-12-05,102.29700472890755,108.5187834821092,66.455945,409.127001,96.816591,7990.28,17.09,417.689,0.53935,-0.14891,6.1,0.4083,0.12,1.0
2003-12-08,102.39457697109005,108.89513585108097,71.188723,400.210849,97.487098,7990.77,16.54,419.886,0.53665,-0.14817,6.1,0.4083,0.12,1.0
2003-12-09,102.40390036153579,109.27188967969013,76.628956,391.074532,96.629345,7975.94,17.63,426.181,0.54534,-0.14743,6.1,0.3745,0.12,1.0
2003-12-10,102.35818840673478,109.19808180225921,67.905224,394.8719,97.321516,7887.12,17.87,425.313,0.54261,-0.14669,6.1,0.3745,0.12,1.0
2003-12-11,102.35252939829304,108.83000401065075,67.66342,406.3082,98.820067,7956.18,16.73,421.314,0.56148,-0.13406,6.1,0.3707,0.12,1.0
2003-12-12,102.59814892871479,108.92190271718248,66.262961,404.251163,98.293708,7979.2,16.41,419.678,0.53646,-0.13339,6.1,0.3707,0.13,1.0
2003-12-15,102.67471554498229,109.06839126355928,67.004365,401.128752,97.376894,7932.11,17.23,420.186,0.54616,-0.13272,6.1,0.353,0.13,1.0
2003-12-16,102.65689304825854,108.90665852304804,66.488481,406.06406,97.808814,7987.25,15.93,417.07,0.57693,-0.36619,6.1,0.4308,0.13,1.0
2003-12-17,102.6557741606918,108.98554577532904,64.630304,402.513338,97.476394,8040.17,15.58,413.028,0.57404,-0.36436,6.1,0.4308,0.13,1.0
2003-12-18,102.68522642926581,108.9729704640537,64.40403,403.187352,96.739233,8124.66,16.16,406.595,0.58473,-0.36254,6.1,0.4407,0.13,1.0
2003-12-19,102.76294220057254,109.06443823011071,69.327974,402.622473,96.420352,8113.82,16.42,408.935,0.5818,-0.36073,6.1,0.4407,0.08,1.0
2003-12-22,102.75320616358503,109.24443695057965,66.601786,398.320782,96.451921,8135.43,16.94,410.197,0.5789,-0.35892,6.1,0.4407,0.08,1.0
2003-12-23,102.77618220195978,109.6943362048639,69.918229,386.422271,95.251299,8138.43,16.49,416.949,0.61335,-0.39334,6.1,0.4261,0.08,1.0
2003-12-24,102.68577023485501,109.40851515182315,61.936804,394.916822,95.802173,8136.78,16.66,409.773,0.52324,-0.39137,6.1,0.3409,0.08,1.0
2003-12-26,102.756846331611,109.28327188413827,66.142013,399.150859,96.032625,8136.78,17.45,410.376,0.51802,-0.38747,6.1,0.3409,0.0,1.0
2003-12-29,102.79320059283077,109.56283432883691,67.051146,391.771092,95.847348,8260.54,17.09,417.59,0.51543,-0.38553,6.1,0.3409,0.0,1.0
2003-12-30,102.82510049101428,109.81355844507199,67.364027,387.756756,95.007935,8213.75,17.68,415.791,0.50179,-0.3836,6.1,0.3409,0.0,1.0
2003-12-31,102.80986182752628,109.61529287756188,66.942184,392.80869,95.112762,8220.89,18.31,414.849,0.501,-0.38168,7.0,0.349,0.0,1.0
2004-01-02,102.90408809398981,110.25065928812687,72.793447,380.452564,93.932615,8293.7,18.22,419.626,0.53837,-0.36283,7.0,0.349,0.0,1.0
2004-01-05,102.87020916022178,110.77020179562574,64.177687,371.135447,93.06104,8381.66,17.49,426.311,0.54706,-0.36102,7.0,0.3967,0.0,1.0
2004-01-06,102.81697626996471,110.7706380644914,60.005376,372.779254,93.109745,8405.1,16.73,422.164,0.56843,-0.35921,7.0,0.4217,0.0,1.0
2004-01-07,102.86188567380823,111.05206546357817,64.533334,366.019232,93.296653,8388.53,15.5,418.062,0.56559,-0.35741,7.0,0.4217,0.0,1.0
2004-01-08,102.9199516556698,111.34500466072296,66.991459,360.030391,92.720962,8386.42,15.61,421.826,0.56327,-0.35563,7.0,0.401,0.0,1.0
2004-01-09,102.79583650617575,110.731999769905,54.748809,374.012806,93.682142,8352.19,16.75,409.959,0.54996,-0.35385,7.0,0.393,0.02,1.0
2004-01-12,102.90474710520412,110.82188540621753,64.178197,372.4294,94.509693,8380.37,16.82,411.376,0.54721,-0.35208,7.0,0.393,0.02,1.0
2004-01-13,102.92549927581402,110.62418216783065,62.186854,377.223399,95.287393,8380.34,18.04,405.401,0.54448,-0.36817,7.0,0.393,0.02,1.0
2004-01-14,102.95225040186153,110.63284944903849,61.852783,376.060049,94.363945,8403.77,16.75,403.763,0.56321,-0.36633,7.0,0.393,0.02,1.0
2004-01-15,103.00899836129449,110.70840946272484,61.836117,374.936082,92.195634,8423.94,15.56,398.048,0.57578,-0.3447,7.0,0.3712,0.02,1.0
2004-01-16,103.06610512714522,111.07164823565078,64.525331,367.408152,91.928945,8522.26,15.0,402.171,0.5975,-0.34297,7.0,0.3327,0.0,1.0
2004-01-20,103.04510107237385,111.36677754634728,55.443449,361.564347,91.857264,8623.62,15.21,405.7,0.58705,-0.33955,7.0,0.2973,0.0,1.0
2004-01-21,103.02755656945301,111.43948427396002,56.180454,360.491642,92.079148,8621.88,14.34,404.402,0.60915,-0.33785,7.0,0.314,0.0,1.0
2004-01-22,103.02157920408635,111.31007465149463,54.6445,363.422801,91.810029,8589.11,14.71,397.798,0.60816,-0.33616,7.0,0.315,0.0,1.0
2004-01-23,103.22456288288417,111.82541670097041,69.15961,352.868297,91.471899,8604.73,14.84,406.111,0.60512,-0.33448,7.0,0.315,0.16,1.0
2004-01-26,103.19159381639331,111.95276226747093,62.255893,351.419036,91.835565,8594.92,14.55,408.625,0.60209,-0.33281,7.0,0.315,0.16,1.0
2004-01-27,103.12053061179954,111.5169954398596,55.951397,361.360956,92.523201,8588.18,15.35,404.14,0.59388,-0.33115,7.0,0.315,0.16,1.0
2004-01-28,103.25362723082281,111.76668482704663,71.439107,355.599209,91.372769,8535.71,16.78,407.483,0.53287,-0.32949,7.0,0.2991,0.16,1.0
2004-01-29,103.15420803823834,111.24488643682038,63.815007,366.502932,92.170648,8449.36,17.14,406.822,0.52787,-0.36472,7.0,0.2866,0.16,1.0
2004-01-30,103.09801113966479,110.92892254740664,54.143354,374.366673,93.039391,8521.39,16.63,404.754,0.52856,-0.3629,7.0,0.2866,0.1,1.0
2004-02-02,103.17835807478164,110.72949396430987,62.894566,379.193052,93.514265,8639.89,17.11,406.272,0.51778,-0.30993,8.0,0.2777,0.1,1.0
2004-02-03,103.14800757547154,110.21854310346674,60.119059,389.893034,94.477223,8660.7,17.34,402.021,0.49644,-0.30838,8.0,0.1903,0.1,1.0
2004-02-04,103.1590442141387,110.06476600139467,65.85242,392.369414,94.210142,8538.12,17.87,403.076,0.51803,-0.30684,8.0,0.2133,0.1,1.0
2004-02-05,103.13741301921017,109.87734467747967,63.240669,395.924923,93.690711,8548.41,17.71,404.779,0.51515,-0.32855,8.0,0.1945,0.1,1.0
2004-02-06,103.05613565484381,109.4838586606371,54.378274,404.940367,94.970844,8638.61,16.0,399.499,0.50888,-0.32691,8.0,0.1833,0.17,1.0
2004-02-09,103.11586304407253,109.80005603062466,58.970019,399.413423,94.655786,8695.2,16.39,397.134,0.51771,-0.32528,8.0,0.1667,0.17,1.0
2004-02-10,103.17332347584791,109.95964822398388,64.118255,395.305136,94.587379,8751.51,15.94,402.132,0.51512,-0.32365,8.0,0.1667,0.17,1.0
2004-02-11,103.11166634551272,109.67378140553554,56.258383,402.038749,94.207864,8767.73,15.39,398.218,0.51255,-0.32203,8.0,0.1667,0.17,1.0
2004-02-12,103.21459032628688,110.10402800699754,62.768145,392.674224,94.083622,8725.04,15.31,401.355,0.50864,-0.32042,8.0,0.1749,0.17,1.0
2004-02-13,103.17561922006253,109.95610765002392,59.823492,396.941654,93.587453,8694.46,15.58,400.343,0.45164,-0.26526,8.0,0.1749,0.1,1.0
