Date,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,cad_ig_er_index,us_hy_er_index,us_ig_er_index
2015-05-29,118.495639,430.751846,132.688442,15014.09,13.84,287.599,-0.68693,-0.57714,5.1,-0.5347,-0.11,0.98,112.65690858007342,158.62894952265728,105.93492324968857
2015-05-31,118.495639,430.751846,132.688442,15014.09,13.84,287.599,-0.68693,-0.57714,4.9,-0.5347,-0.11,0.94,112.65690858007342,158.62894952265728,105.93492324968857
2015-06-01,120.160509,427.240806,134.973028,15074.13,13.97,292.872,-0.66214,-0.72424,4.9,-0.4716,-0.11,0.94,112.63807197054533,159.10126072321762,105.78150967427788
2015-06-02,120.470639,424.538751,135.088764,15104.74,14.24,300.411,-0.65319,-0.72062,4.9,-0.3985,-0.11,0.94,112.62352526281873,159.30466853315923,105.77218639048118
2015-06-03,120.511272,421.58296,133.933492,15154.68,13.66,308.691,-0.64206,-0.71702,4.9,-0.3896,-0.11,0.94,112.61547050199887,159.53990770135323,105.8870513657847
2015-06-04,118.765503,431.344575,133.914999,15019.39,14.71,302.542,-0.64122,-0.69385,4.9,-0.3875,-0.11,0.94,112.72095484365961,158.933356171133,105.93590537287942
2015-06-05,119.288533,431.930031,133.497376,14957.16,14.21,309.328,-0.62508,-0.67635,4.9,-0.3777,-0.15,0.94,112.7084489738725,159.02383918290053,105.97646907364354
2015-06-08,119.01184,436.358629,133.533501,14743.33,15.29,309.919,-0.62196,-0.67297,4.9,-0.3777,-0.15,0.94,112.70611706743918,158.7238758415093,105.9657557729899
2015-06-09,118.876366,440.518886,134.401435,14817.71,14.47,315.109,-0.57763,-0.6696,4.9,-0.3821,-0.15,0.94,112.69661592010382,158.50495811277594,105.87455074924864
2015-06-10,119.745535,435.518399,135.038367,14889.04,13.22,319.525,-0.5621,-0.66626,4.9,-0.3821,-0.15,0.94,112.6347593871866,158.88263767214164,105.82465317004713
2015-06-11,119.59962,436.263068,135.439578,14830.88,12.85,307.96,-0.54024,-0.61545,4.9,-0.3418,-0.15,0.94,112.62838050919477,158.71304990893574,105.84913420626195
2015-06-12,120.493045,438.965031,136.608053,14741.15,13.78,308.858,-0.52324,-0.66732,4.9,-0.3418,-0.12,0.94,112.60372700776676,158.60722668802208,105.79784237234719
2015-06-15,120.442468,447.581796,137.826312,14756.05,15.39,307.494,-0.55436,-0.66398,4.9,-0.3163,-0.12,0.94,112.59168684756979,158.05355976899693,105.69131643872139
2015-06-16,120.960596,452.9481,138.79606,14753.05,14.81,303.053,-0.4847,-0.66066,4.9,-0.2699,-0.12,0.94,112.55369121418198,157.6882659281292,105.6160182084942
2015-06-17,121.414587,452.353477,139.144674,14732.98,14.5,308.736,-0.48228,-0.65736,4.9,-0.2699,-0.12,0.94,112.52274615531027,157.733698743068,105.58710649354781
2015-06-18,121.529329,447.786622,139.64791,14770.64,13.19,312.5,-0.44407,-0.75512,4.9,-0.2646,-0.12,0.94,112.52451943413428,158.0484715652592,105.5403089062087
2015-06-19,122.477078,450.835314,140.390486,14653.12,13.96,304.204,-0.44185,-0.75134,4.9,-0.2646,-0.29,0.94,112.48771046460595,157.86849602892838,105.52547958765159
2015-06-22,122.628215,441.105163,139.624166,14790.48,12.74,315.556,-0.43174,-0.74759,4.9,-0.2403,-0.29,0.94,112.46082245274067,158.56423306353486,105.55630469470445
2015-06-23,121.636472,439.459649,139.457752,14904.91,12.11,318.626,-0.4279,-0.75523,4.9,-0.236,-0.29,0.94,112.50305761069063,158.7192412253698,105.56736973742862
2015-06-24,123.399655,444.071574,139.78574,14947.51,13.26,314.149,-0.41881,-0.72707,4.9,-0.236,-0.29,0.94,112.40649787684862,158.4278590207855,105.57140417659883
2015-06-25,123.685122,444.495382,140.064565,14897.5,14.01,317.051,-0.41038,-0.69727,4.9,-0.1936,-0.29,0.94,112.38132381061433,158.38232283724437,105.55687786476513
2015-06-26,124.264399,443.951246,140.06343,14808.09,14.02,323.513,-0.39075,-0.69378,4.9,-0.1936,-0.17,0.94,112.33304002546359,158.47950938001262,105.580047284464
2015-06-29,125.017818,469.152721,145.509993,14490.15,18.85,309.473,-0.38688,-0.69031,4.9,-0.1937,-0.17,0.94,112.29439508543571,156.96480450869356,105.19937972597275
2015-06-30,125.993882,468.205357,144.433028,14553.33,18.23,311.339,-0.37477,-0.78935,4.7,-0.1937,-0.17,0.98,112.2397939944745,157.04233713168776,105.28485516803529
2015-07-01,127.977266,463.220827,142.514722,14553.33,16.09,318.119,-0.36404,-0.79443,4.7,-0.1575,-0.17,0.98,112.24369095380929,157.86703344034643,105.46355815074453
2015-07-02,128.143289,467.234109,142.233731,14637.99,16.79,318.143,-0.39723,-0.8253,4.7,-0.1644,-0.17,0.98,112.22586188906757,157.63745948868515,105.48763870954173
2015-07-03,128.143289,467.234109,142.233731,14682.39,16.79,318.143,-0.39524,-0.82118,4.7,-0.1644,-0.22,0.98,112.22586188906757,157.63745948868515,105.48763870954173
2015-07-06,128.580342,482.987012,144.082672,14593.57,17.01,306.748,-0.396,-0.81707,4.7,-0.1644,-0.22,0.98,112.22926850993967,156.59929467373146,105.37361282977992
2015-07-07,130.503541,488.852474,144.697258,14624.5,16.09,302.463,-0.38661,-0.81298,4.7,-0.1644,-0.22,0.98,112.10135510184037,156.06430044416584,105.31789985231019
2015-07-08,130.620633,496.185497,145.610582,14412.07,19.66,295.924,-0.38958,-0.80892,4.7,-0.2007,-0.22,0.98,112.12319419483181,155.64417650243865,105.25496662721838
2015-07-09,130.84347,486.646626,145.289279,14278.49,19.97,310.507,-0.39652,-0.80488,4.7,-0.2148,-0.22,0.98,112.10050876421982,156.30576795635287,105.25821706297842
2015-07-10,130.910419,473.053026,144.779496,14411.07,16.83,317.975,-0.38042,-0.80085,4.7,-0.2573,-0.35,0.98,112.09201068369401,157.170756420504,105.30165085190224
2015-07-13,130.121898,466.912393,144.401598,14533.22,13.9,324.04,-0.37739,-0.79685,4.7,-0.2573,-0.35,0.98,112.13489290929564,157.4898784380671,105.33515640304664
2015-07-14,129.882157,470.210814,145.661593,14599.4,13.37,318.058,-0.44714,-0.81362,4.7,-0.3357,-0.35,0.98,112.15213200059024,157.33022640320291,105.23891044927076
2015-07-15,130.587288,469.944014,147.060664,14662.28,13.23,312.325,-0.43155,-0.70075,4.7,-0.2842,-0.35,0.98,112.12931670865025,157.21484852924263,105.13620494307347
2015-07-16,130.700037,467.721753,147.114192,14731.08,12.11,308.86,-0.42848,-0.69725,4.7,-0.2605,-0.35,0.98,112.11642797184432,157.31894688303117,105.15586329885164
2015-07-17,131.41936,472.369012,146.963395,14642.84,11.95,306.168,-0.33235,-0.68548,4.7,-0.1992,-0.23,0.98,112.09969041395446,156.976596243432,105.19184905537877
2015-07-20,131.1507,472.531106,147.333575,14425.55,12.25,306.884,-0.33069,-0.68205,4.7,-0.1992,-0.23,0.98,112.1089486310469,156.94620741716705,105.13290895035851
2015-07-21,131.253496,482.446482,148.020287,14376.24,12.22,303.118,-0.32904,-0.67864,4.7,-0.1992,-0.23,0.98,112.10617340490758,156.28286486827335,105.08887656423637
2015-07-22,131.684684,492.228478,148.593467,14307.12,12.12,300.11,-0.30983,-0.67525,4.7,-0.1801,-0.23,0.98,112.0855926234049,155.59213272539677,105.03356194525617
2015-07-23,132.67032,496.77443,149.153283,14265.37,12.64,293.175,-0.28377,-0.67187,4.7,-0.1678,-0.23,0.98,112.11025843926916,155.2657502206324,105.00451673783724
2015-07-24,132.124754,510.959541,150.937764,14186.24,13.74,292.622,-0.31234,-0.66851,4.7,-0.2492,-0.13,0.98,112.0809030621715,154.9974408137732,104.86593248098364
2015-07-27,132.810031,527.094177,152.70264,14001.37,15.6,289.713,-0.31733,-0.66517,4.7,-0.2499,-0.13,0.98,112.0269053785879,154.09542324776984,104.69300463690801
2015-07-28,133.097054,521.807374,152.66913,14077.36,13.44,291.412,-0.33323,-0.76747,4.7,-0.2499,-0.13,0.98,112.02997391220946,154.42017962556645,104.71581383882383
2015-07-29,133.753669,510.453031,152.507802,14301.8,12.5,294.155,-0.34137,-0.76363,4.7,-0.2855,-0.13,0.98,112.00609174229014,155.18009930531926,104.7426203986675
2015-07-30,135.035988,504.8939,151.950034,14382.78,12.13,287.172,-0.34681,-0.73576,4.7,-0.2929,-0.13,0.98,111.88767276456097,155.62818831100935,104.81123552955496
2015-07-31,136.341233,510.727792,153.004478,14468.44,12.12,284.005,-0.34215,-0.80584,3.6,-0.2929,-0.17,1.0,111.85780801759908,155.23996978265268,104.73474646171555
2015-08-03,136.062523,519.939022,154.266098,14468.44,12.56,278.086,-0.34813,-0.77,3.6,-0.2012,-0.17,1.0,111.86605085344571,154.81617856976587,104.67300301477188
2015-08-04,136.474138,517.974704,154.413975,14491.05,13.0,282.054,-0.34639,-0.76615,3.6,-0.1976,-0.17,1.0,111.84524953158423,155.17427209321576,104.6823919853408
2015-08-05,136.657794,505.100765,154.481843,14502.99,12.51,286.74,-0.32469,-0.76232,3.6,-0.2116,-0.17,1.0,111.8482229081982,155.45213615312156,104.66339791353316
2015-08-06,136.643856,515.758805,155.7671,14405.91,13.77,285.069,-0.32315,-0.75851,3.6,-0.2108,-0.17,1.0,111.85673330316031,154.76889591969018,104.53199258520301
2015-08-07,137.361644,528.098901,157.223049,14302.7,13.39,275.302,-0.29954,-0.7683,3.6,-0.1434,-0.17,1.0,111.81799880359584,154.00906263757514,104.45058124730458
2015-08-10,136.918632,527.677997,157.185095,14466.39,12.23,282.559,-0.29804,-0.76446,3.6,-0.1434,-0.17,1.0,111.85909767492564,154.21034136287207,104.43433330636068
2015-08-11,138.39726,552.493525,158.330071,14414.67,13.71,270.272,-0.28505,-0.7484,3.6,-0.1664,-0.17,1.0,111.75318792546621,153.00954533736666,104.34299690907503
2015-08-12,138.444393,578.744179,160.948044,14339.53,13.61,273.828,-0.29633,-0.74466,3.6,-0.1664,-0.17,1.0,111.74434056274777,152.3801802023346,104.11155804292662
2015-08-13,139.122316,579.86226,160.782325,14238.4,13.49,275.945,-0.25847,-0.70979,3.6,-0.1612,-0.17,1.0,111.70712297783388,153.09451741409748,104.13971753838487
2015-08-14,140.377368,530.20106,160.379203,14277.88,12.83,275.536,-0.23773,-0.62026,3.6,-0.1235,-0.25,1.0,111.62760306531762,153.17784176445113,104.20337861529126
2015-08-17,140.164122,531.977628,160.209711,14251.53,13.02,275.172,-0.26403,-0.61716,3.6,-0.1229,-0.25,1.0,111.65465788181976,152.9109440332802,104.25471070884059
2015-08-18,140.648325,529.312339,160.578615,14193.87,13.79,278.433,-0.31108,-0.61408,3.6,-0.1517,-0.25,1.0,111.61468522166228,152.99636044071946,104.24066009637333
2015-08-19,142.96827,541.31535,161.420426,14036.63,15.25,276.955,-0.30952,-0.66521,3.6,-0.1517,-0.25,1.0,111.47082461858334,152.21823863006992,104.14156312479099
2015-08-20,143.084056,548.190534,162.518239,13737.0,19.14,272.259,-0.31025,-0.66188,3.6,-0.1351,-0.25,1.0,111.42353606378269,151.76264382959997,104.0424375476788
2015-08-21,143.736997,560.086486,163.597589,13473.67,28.03,269.789,-0.3087,-0.65857,3.6,-0.1351,-0.18,1.0,111.39083451850011,151.05583401202637,103.95637410305864
2015-08-24,143.814898,586.972146,167.542113,13052.74,40.74,270.39,-0.30579,-0.65528,3.6,-0.1351,-0.18,1.0,111.28635996061415,149.40577952709128,103.62580224354957
2015-08-25,145.768,563.575743,167.162788,13150.93,36.02,273.814,-0.29827,-0.70074,3.6,-0.1377,-0.18,1.0,111.25435586022255,150.97364208785328,103.6629894323296
2015-08-26,144.129193,565.566917,166.989894,13381.59,30.32,287.063,-0.25784,-0.69724,3.6,-0.1176,-0.18,1.0,111.39997742768921,150.9413756557822,103.6728032479897
2015-08-27,145.510467,554.254273,164.731161,13766.67,26.1,286.78,-0.2558,-0.67482,3.6,-0.1241,-0.18,1.0,111.27041948259973,151.6787440092663,103.90265079910827
2015-08-28,145.102669,546.465994,164.674927,13865.07,26.05,285.086,-0.27536,-0.71907,3.6,-0.1443,-0.35,1.0,111.31222923275101,152.16405496867864,103.95204195448537
2015-08-31,146.87303,546.325845,163.285496,13859.12,28.43,295.682,-0.29527,-0.71548,3.5,-0.1443,-0.35,0.96,111.1950092333176,152.4404055271088,104.09851286185972
2015-09-01,148.462023,551.032169,163.812318,13481.9,31.4,287.435,-0.29233,-0.7119,3.5,-0.1001,-0.35,0.96,111.27875747545396,152.06215049776307,104.05796717198473
2015-09-02,148.994578,547.548547,163.179169,13545.25,26.09,293.867,-0.29186,-0.71437,3.5,-0.1104,-0.35,0.96,111.14644669410931,152.288314828363,104.11891284248534
2015-09-03,149.134565,545.096653,162.030451,13596.41,25.61,291.449,-0.28449,-0.7108,3.5,-0.1186,-0.35,0.96,111.16809771207396,152.45834692227731,104.22122422804941
2015-09-04,149.82111,549.253271,162.204496,13478.31,27.8,285.383,-0.28421,-0.69322,3.5,-0.1654,-0.33,0.96,111.15099967704944,152.20469271472209,104.24276207308387
2015-09-07,149.82111,549.253271,162.204496,13478.31,27.8,285.305,-0.28279,-0.68975,3.5,-0.1654,-0.33,0.96,111.15099967704944,152.20469271472209,104.24276207308387
2015-09-08,149.979307,539.302949,161.199258,13630.67,24.9,292.503,-0.28168,-0.6863,3.5,-0.1813,-0.33,0.96,111.15103326187567,152.95981269713468,104.33012653957931
2015-09-09,148.937115,534.661752,159.56702,13531.85,26.23,292.564,-0.25899,-0.68287,3.5,-0.1813,-0.33,0.96,111.25681650848969,153.2405294219013,104.49141617087007
2015-09-10,148.418208,533.82821,160.220611,13569.89,24.37,296.492,-0.27657,-0.70465,3.5,-0.1477,-0.33,0.96,111.30971708775036,153.32171080227565,104.43856374638345
2015-09-11,148.58443,537.880103,161.239016,13461.47,23.2,292.193,-0.28928,-0.63668,3.5,-0.1477,-0.36,0.96,111.34839337361605,153.05028490919747,104.37559979683367
2015-09-14,148.498899,538.527527,161.437168,13353.34,24.25,292.513,-0.28784,-0.63349,3.5,-0.1477,-0.36,0.96,111.35221532683897,152.99735247073866,104.35087402441918
2015-09-15,147.792538,530.903199,160.735574,13462.71,22.54,300.718,-0.33021,-0.63032,3.5,-0.1188,-0.36,0.96,111.38472655810637,153.50067116636285,104.3836909239195
2015-09-16,147.853494,536.47425,159.421751,13763.78,21.35,302.628,-0.32407,-0.66225,3.5,-0.112,-0.36,0.96,111.40661602833711,153.17763194161657,104.51011889005908
2015-09-17,146.691195,547.496507,158.35088,13787.16,21.14,300.541,-0.33355,-0.65893,3.5,-0.1271,-0.36,0.96,111.46256499032361,152.4519550398985,104.60862997801193
2015-09-18,148.018685,557.324335,159.189132,13646.9,22.28,294.581,-0.33985,-0.65564,3.5,-0.1271,-0.39,0.96,111.43781073441698,151.79108870901544,104.55616743630225
2015-09-21,148.104014,552.871349,158.974252,13779.44,20.14,303.181,-0.36811,-0.65236,3.5,-0.1759,-0.39,0.96,111.4141547023275,152.07421222511948,104.53928381691767
2015-09-22,149.174185,572.552646,159.570496,13491.09,22.44,294.282,-0.37838,-0.63772,3.5,-0.1759,-0.39,0.96,111.39726937120231,150.70608094624964,104.47708162203264
2015-09-23,150.173891,573.297784,160.123344,13383.69,22.13,293.503,-0.37648,-0.63453,3.5,-0.1759,-0.39,0.96,111.30985702452624,150.69901022528848,104.44814765834083
2015-09-24,150.646862,588.139816,161.832043,13338.67,23.47,291.153,-0.38107,-0.63136,3.5,-0.1442,-0.39,0.96,111.27491872981793,149.68869167754582,104.28637385197108
2015-09-25,150.404631,589.715885,162.382486,13378.57,23.62,297.083,-0.34535,-0.61242,3.5,-0.1442,-0.35,0.96,111.27762790579904,149.64526297923993,104.25351139551583
2015-09-28,151.197358,621.476273,164.879092,13004.58,27.63,287.57,-0.34681,-0.59932,3.5,-0.1444,-0.35,0.96,111.23561104921946,147.64668505205114,104.0139178344375
2015-09-29,151.010891,633.527724,168.65362,13036.96,26.83,285.813,-0.32593,-0.64514,3.5,-0.1444,-0.35,0.96,111.2272853708015,146.8491808570605,103.71763870787522
2015-09-30,151.862495,630.1606,168.640407,13306.96,24.5,286.399,-0.33798,-0.64192,2.8,-0.1307,-0.35,0.95,111.16898994895699,147.09627347259135,103.73543346635812
2015-10-01,155.100741,634.607826,170.085753,13241.89,22.55,287.026,-0.32218,-0.65074,2.8,-0.089,-0.35,0.95,111.10263081033898,146.74297347522182,103.63629835406933
2015-10-02,155.49506,651.032542,171.407232,13339.74,20.94,282.741,-0.35895,-0.67554,2.8,-0.1306,-0.43,0.95,111.06518372911265,145.74833918436138,103.53834136582394
2015-10-05,154.318411,630.033176,169.980784,13552.2,19.54,290.04,-0.36125,-0.67216,2.8,-0.1306,-0.43,0.95,111.13509166436705,147.20160299271785,103.67404282094903
2015-10-06,154.875735,620.782567,168.392847,13647.26,19.4,286.865,-0.36122,-0.6688,2.8,-0.1306,-0.43,0.95,111.0460515731139,147.82803215088128,103.85086949279419
2015-10-07,155.501902,600.554189,166.379898,13868.35,18.4,289.451,-0.36649,-0.66546,2.8,-0.1884,-0.43,0.95,110.99727185202944,149.15744957396265,104.05405774957451
2015-10-08,155.156474,595.912782,165.673599,13978.66,17.42,293.459,-0.36321,-0.66213,2.8,-0.175,-0.43,0.95,111.04630010082786,149.6153940816165,104.10442784975028
2015-10-09,156.467815,583.566456,164.278703,13964.36,17.08,291.236,-0.36243,-0.61287,2.8,-0.1698,-0.45,0.95,110.95654129429377,150.4902025629873,104.27410843645806
2015-10-12,156.467815,583.566456,164.278703,13964.36,16.17,291.236,-0.36062,-0.60981,2.8,-0.1698,-0.45,0.95,110.95654129429377,150.4902025629873,104.27410843645806
2015-10-13,157.961638,594.719816,164.862941,13844.73,17.67,287.923,-0.35337,-0.60676,2.8,-0.1698,-0.45,0.95,110.82840510684727,149.9769327108718,104.19632258459967
2015-10-14,159.535437,600.578906,165.677144,13875.33,18.03,283.357,-0.37315,-0.83257,2.8,-0.1591,-0.45,0.95,110.73930120442432,149.33630502663257,104.12960813224984
2015-10-15,158.20962,598.549225,166.045885,13828.97,16.05,286.314,-0.37827,-0.7413,2.8,-0.1422,-0.45,0.95,110.82058879829354,149.63076206143194,104.08248422997785
2015-10-16,158.608773,591.496648,165.302491,13838.1,15.05,287.529,-0.363,-0.7376,2.8,-0.129,-0.38,0.95,110.83159006786639,150.1125538599208,104.15296825548093
2015-10-19,158.355161,589.309719,164.375452,13758.38,14.98,287.45,-0.3522,-0.73391,2.8,-0.1183,-0.38,0.95,110.81736465497721,150.2882635128875,104.2267535710193
2015-10-20,158.103061,579.885422,163.441001,13841.92,15.75,290.648,-0.36667,-0.73024,2.8,-0.1459,-0.38,0.95,110.85219883672426,150.9335258132663,104.30557134087975
2015-10-21,158.808989,580.365936,162.147363,13704.19,16.7,285.962,-0.36484,-0.72659,2.8,-0.1459,-0.38,0.95,110.81321468995161,150.8044631706118,104.41763827158019
2015-10-22,157.322487,582.354854,160.857652,13878.11,14.45,285.493,-0.31968,-0.73433,2.8,-0.1168,-0.38,0.95,110.90148009121347,150.5942793173664,104.52284941029784
2015-10-23,156.954292,570.059064,159.172389,13953.66,14.46,289.575,-0.31808,-0.73066,2.8,-0.1168,-0.28,0.95,110.96963825702223,151.43462439816318,104.69915058796538
2015-10-26,156.035229,570.773476,158.163642,13790.9,15.29,284.828,-0.3684,-0.72701,2.8,-0.1791,-0.28,0.95,111.02791352797102,151.27793611083695,104.7893491208422
2015-10-27,155.820257,578.610468,158.855326,13699.6,15.43,283.889,-0.38456,-0.72301,2.8,-0.1862,-0.28,0.95,111.05781745723016,150.80429808941108,104.69914846903723
2015-10-28,155.45716,569.633371,159.232461,13863.16,14.33,283.734,-0.36537,-0.71939,2.8,-0.1862,-0.28,0.95,111.10036943204071,151.4657707465734,104.6733844218363
2015-10-29,154.017007,560.36775,158.910247,13791.88,14.61,289.281,-0.39445,-0.72782,2.8,-0.2187,-0.28,0.95,111.18125736647802,151.88229375818418,104.66389904003722
2015-10-30,153.121484,560.199705,159.278598,13529.17,15.07,284.675,-0.39862,-0.81814,2.8,-0.2499,-0.23,0.95,111.2323063023202,151.82065367209177,104.6488207474242
2015-10-31,153.121484,560.199705,159.278598,13529.17,15.07,284.675,-0.39862,-0.81814,2.9,-0.2499,-0.23,0.96,111.2323063023202,151.82065367209177,104.6488207474242
2015-11-02,152.814533,554.237211,158.380215,13623.01,14.15,288.271,-0.39419,-0.81886,2.9,-0.2531,-0.23,0.96,111.25152465937289,152.29964680424337,104.68162811174791
2015-11-03,151.674736,548.645894,157.33076,13710.31,14.54,293.616,-0.38364,-0.81477,2.9,-0.2331,-0.23,0.96,111.31628739925162,152.73418526614077,104.74801201130857
2015-11-04,151.282118,544.155271,156.026875,13661.82,15.51,294.469,-0.3627,-0.81069,2.9,-0.2286,-0.23,0.96,111.35848449439854,152.9193647173313,104.86531693236024
2015-11-05,151.227507,551.085743,155.613453,13558.78,15.05,295.441,-0.33777,-0.83356,2.9,-0.2407,-0.23,0.96,111.36553171043201,152.5704987701565,104.89465031400563
2015-11-06,150.879623,552.793068,155.225665,13553.3,14.33,300.92,-0.29948,-0.80134,2.9,-0.1064,-0.19,0.96,111.40602045741895,152.50825544341475,104.93824196307555
2015-11-09,149.595041,563.037606,154.120149,13482.62,16.52,302.573,-0.29799,-0.79734,2.9,-0.1064,-0.19,0.96,111.47380359266835,151.9287108890674,105.00680094236743
2015-11-10,148.865121,571.496429,154.626524,13411.63,15.29,297.793,-0.28083,-0.86587,2.9,-0.122,-0.19,0.96,111.51666454788005,151.39365340408838,104.95783569154558
2015-11-11,148.865121,571.496429,154.626524,13341.93,16.06,298.301,-0.27943,-0.86155,2.9,-0.122,-0.19,0.96,111.51666454788005,151.39365340408838,104.95783569154558
2015-11-12,150.344146,581.087942,155.187502,13127.18,18.37,295.724,-0.27861,-0.85724,2.9,-0.1284,-0.19,0.96,111.45381054562436,150.71131571740855,104.90230812028774
2015-11-13,153.195713,593.143412,155.876636,13075.42,20.08,292.989,-0.25592,-1.07751,2.9,-0.1469,-0.22,0.96,111.3209109103268,149.94042662329096,104.84645423409701
